,Administrative,Informational,ProductRelated,BounceRates,PageValues,SpecialDay,Revenue
611,16,6,173,0.002531328,0.0,0.0,0
612,6,2,48,0.003846154,10.60089168,0.0,1
613,4,0,39,0.004761905,5.51397619,0.0,0
614,3,0,17,0.003703704,27.45138186,0.0,1
615,0,0,11,0.018181818,0.0,0.0,0
616,8,0,10,0.0,0.0,0.0,0
617,1,0,27,0.0,0.0,0.0,0
618,8,3,18,0.0,0.0,0.0,0
619,13,1,88,0.002105263,0.0,0.0,0
620,4,0,31,0.0,0.0,0.0,0
621,3,0,24,0.002666667,17.84230699,0.0,1
622,0,0,16,0.0125,0.0,0.0,0
623,0,0,6,0.133333333,0.0,0.0,0
624,1,3,5,0.0,0.0,0.0,0
625,2,0,16,0.0,0.0,0.0,0
626,0,0,3,0.066666667,0.0,0.0,0
627,1,0,16,0.0,0.0,0.0,0
628,0,1,17,0.0125,0.0,0.0,0
629,0,0,58,0.003448276,0.0,0.0,0
630,3,2,48,0.000606061,16.71534488,0.0,0
631,0,0,14,0.014285714,0.0,0.0,0
632,4,0,40,0.020512821,0.0,0.0,0
633,0,0,37,0.005555556,2.188718519,0.0,1
634,0,0,7,0.0,0.0,0.0,0
635,8,5,23,0.004444444,0.0,0.0,0
636,0,0,4,0.1,0.0,0.0,0
637,0,0,27,0.0,57.7293604,0.0,1
638,0,0,1,0.2,0.0,0.0,0
639,2,0,3,0.0,0.0,0.0,0
640,3,0,22,0.009090909,0.0,0.0,0
641,17,2,31,0.004545455,2.08053355,0.0,1
642,3,0,6,0.0,0.0,0.0,0
643,0,0,18,0.055555556,0.0,0.0,0
644,8,0,19,0.0,0.0,0.0,0
645,0,0,15,0.014285714,0.0,0.0,0
646,2,0,3,0.0,0.0,0.0,0
647,0,0,45,0.0,45.4316713,0.0,1
648,3,1,12,0.0,0.0,0.0,0
649,2,0,81,0.002439024,0.0,0.0,0
650,0,0,2,0.0,0.0,0.0,0
651,0,0,2,0.0,0.0,0.0,0
652,2,0,21,0.0,10.7929507,0.0,1
653,0,0,54,0.0,0.0,0.0,0
654,5,1,37,0.005,0.0,0.0,0
655,6,0,19,0.002469136,0.0,0.0,0
656,0,0,10,0.02,0.0,0.0,0
657,2,2,10,0.0,0.0,0.0,0
658,0,0,1,0.2,0.0,0.0,0
659,0,0,2,0.2,0.0,0.0,0
660,0,0,9,0.0,0.0,0.0,0
661,2,0,15,0.0125,0.0,0.0,0
662,4,0,8,0.0,0.0,0.0,0
663,0,0,2,0.0,0.0,0.0,0
664,0,0,12,0.0,0.0,0.0,0
665,5,2,31,0.0,8.482727273,0.0,1
666,0,0,17,0.031932773,0.0,0.0,0
667,2,0,19,0.001666667,0.0,0.0,0
668,3,0,8,0.0,0.0,0.0,0
669,2,0,21,0.004347826,0.0,0.0,0
670,0,0,1,0.2,0.0,0.0,0
671,0,0,2,0.0,0.0,0.0,0
672,3,0,20,0.0,0.0,0.0,0
673,0,0,19,0.011111111,0.0,0.0,0
674,5,0,13,0.023529412,0.0,0.0,0
675,2,0,20,0.0,18.5847619,0.0,0
676,2,0,13,0.0,0.0,0.0,0
677,1,0,14,0.028571429,0.0,0.0,0
678,1,0,15,0.0,0.0,0.0,0
679,0,0,17,0.023529412,0.0,0.0,0
680,0,0,8,0.0,0.0,0.0,0
681,6,0,7,0.004444444,0.0,0.0,0
682,2,1,57,0.0,3.077836066,0.0,1
683,3,0,58,0.0,0.0,0.0,0
684,0,0,6,0.0,0.0,0.0,0
685,0,0,12,0.0,0.0,0.0,0
686,0,0,12,0.0,0.0,0.0,0
687,0,0,2,0.0,0.0,0.0,0
688,0,0,5,0.0,0.0,0.0,0
689,0,4,46,0.003673469,0.0,0.0,0
690,0,0,4,0.0,0.0,0.0,0
691,0,0,27,0.007692308,0.0,0.0,0
692,8,0,27,0.006060606,0.0,0.0,0
693,2,0,23,0.008,0.0,0.0,0
694,1,4,24,0.0,6.482798269,0.0,1
695,5,0,56,0.0,69.43043195,0.0,1
696,7,3,111,0.001694915,6.445051499,0.0,0
697,3,1,45,0.0,20.97144,0.0,1
698,8,2,44,0.006944444,0.0,0.0,0
699,0,0,8,0.0,0.0,0.0,0
700,0,0,1,0.0,0.0,0.0,0
701,5,0,20,0.004347826,0.0,0.0,0
702,6,0,28,0.0,19.71468924,0.0,1
703,0,0,6,0.033333333,0.0,0.0,0
704,19,4,64,0.002531646,4.642,0.0,1
705,0,0,10,0.0,0.0,0.0,0
706,4,0,9,0.02,0.0,0.0,0
707,7,1,26,0.0,0.0,0.0,0
708,5,0,10,0.0,0.0,0.0,0
709,0,0,7,0.085714286,0.0,0.0,0
710,1,0,43,0.0,0.0,0.0,0
711,0,0,10,0.044444444,0.0,0.0,0
712,0,1,6,0.066666667,0.0,0.0,0
713,0,0,7,0.0,0.0,0.0,0
714,0,0,3,0.0,0.0,0.0,0
715,0,0,21,0.019047619,0.0,0.0,0
716,2,0,14,0.0,0.0,0.0,0
717,3,1,38,0.01,0.0,0.0,0
718,0,0,4,0.05,0.0,0.0,0
719,1,0,2,0.0,0.0,0.0,0
720,0,0,1,0.2,0.0,0.0,0
721,0,0,7,0.028571429,0.0,0.0,0
722,4,4,69,0.010526316,4.494741228,0.0,1
723,0,0,8,0.0,0.0,0.0,0
724,0,0,1,0.2,0.0,0.0,0
725,0,0,20,0.02,0.0,0.0,0
726,1,0,15,0.0,0.0,0.0,0
727,0,0,1,0.2,0.0,0.0,0
728,0,0,6,0.0,0.0,0.0,0
729,0,0,15,0.014285714,0.0,0.0,0
730,2,2,21,0.004347826,0.0,0.0,0
731,0,0,20,0.0,0.0,0.0,0
732,0,0,14,0.0,0.0,0.0,0
733,2,0,7,0.0,0.0,0.0,0
734,3,0,31,0.002857143,0.0,0.0,0
735,0,1,82,0.0,4.667079268,0.0,1
736,0,0,3,0.0,0.0,0.0,0
737,1,0,52,0.001818182,7.882377258,0.0,0
738,2,0,13,0.0,0.0,0.0,0
739,2,0,48,0.0,0.0,0.0,0
740,5,6,59,0.003214696,2.346800426,0.0,0
741,0,0,38,0.0,0.0,0.0,0
742,1,0,41,0.011529933,0.0,0.0,0
743,0,0,3,0.2,0.0,0.0,0
744,0,0,20,0.0,0.0,0.0,0
745,0,0,9,0.0,0.0,0.0,0
746,3,1,29,0.0,0.0,0.0,0
747,3,1,3,0.033333333,0.0,0.0,0
748,1,0,7,0.0,0.0,0.0,0
749,0,0,13,0.0,0.0,0.0,0
750,0,0,50,0.001360544,3.609398514,0.0,1
751,3,0,37,0.007894737,0.0,0.0,0
752,6,0,28,0.0,52.10818182,0.0,1
753,7,0,14,0.011764706,0.0,0.0,0
754,1,0,13,0.0,0.0,0.0,0
755,5,0,15,0.0,0.0,0.0,0
756,2,2,17,0.024561404,32.64521053,0.0,0
757,0,0,7,0.028571429,0.0,0.0,0
758,0,0,14,0.0,31.3094364,0.0,1
759,0,0,16,0.0,0.0,0.0,0
760,6,3,49,0.000308642,43.3616369,0.0,1
761,2,0,26,0.007692308,0.0,0.0,0
762,0,0,16,0.0125,0.0,0.0,0
763,0,0,1,0.2,0.0,0.0,0
764,0,0,11,0.018181818,0.0,0.0,0
765,0,0,4,0.0,0.0,0.0,0
766,0,0,16,0.0,0.0,0.0,0
767,0,0,21,0.0,0.0,0.0,0
768,2,0,17,0.0,0.0,0.0,0
769,15,3,109,0.000833333,2.526616865,0.0,0
770,2,0,51,0.001098901,0.0,0.0,0
771,0,0,11,0.012121212,0.0,0.0,0
772,6,2,83,0.002197802,2.086218493,0.0,1
773,7,0,24,0.0,0.0,0.0,0
774,0,0,1,0.2,0.0,0.0,0
775,2,0,19,0.005952381,0.0,0.0,0
776,0,2,11,0.0,0.0,0.0,0
777,11,3,71,0.0,8.600043095,0.0,0
778,0,0,29,0.0,0.0,0.0,0
779,3,0,23,0.008,9.15008,0.0,1
780,0,0,9,0.022222222,0.0,0.0,0
781,0,0,7,0.0,0.0,0.0,0
782,4,0,28,0.0,0.0,0.0,0
783,4,1,17,0.0,15.66445171,0.0,1
784,0,1,12,0.0,0.0,0.0,0
785,0,0,8,0.0,0.0,0.0,0
786,0,0,6,0.0,0.0,0.0,0
787,2,0,16,0.005555556,0.0,0.0,0
788,9,0,35,0.013675214,0.0,0.0,0
789,0,0,3,0.0,0.0,0.0,0
790,0,0,13,0.0,0.0,0.0,0
791,0,0,13,0.061538462,0.0,0.0,0
792,4,1,22,0.0,0.0,0.0,0
793,3,0,6,0.0,0.0,0.0,0
794,2,0,16,0.025,0.0,0.0,0
795,1,0,17,0.015686275,0.0,0.0,0
796,9,1,62,0.00056338,7.891171006,0.0,0
797,0,0,12,0.024242424,0.0,0.0,0
798,0,0,3,0.0,0.0,0.0,0
799,10,7,287,0.000668896,1.088158231,0.0,0
800,0,0,6,0.0,0.0,0.0,0
801,2,0,6,0.0,0.0,0.0,0
802,3,2,53,0.003571429,44.61199852,0.0,1
803,0,0,5,0.04,0.0,0.0,0
804,0,0,2,0.2,0.0,0.0,0
805,0,0,3,0.2,0.0,0.0,0
806,1,1,15,0.0,54.85543,0.0,0
807,0,0,8,0.025,0.0,0.0,0
808,2,0,6,0.0,0.0,0.0,0
809,3,0,41,0.0,0.0,0.0,0
810,7,6,42,0.005660377,13.00183962,0.0,1
811,0,0,8,0.0,0.0,0.0,0
812,0,0,6,0.0,0.0,0.0,0
813,0,0,22,0.00952381,23.86359286,0.0,1
814,0,0,4,0.0,0.0,0.0,0
815,6,0,18,0.0,0.0,0.0,0
816,3,0,4,0.0,0.0,0.0,0
817,2,0,5,0.0,0.0,0.0,0
818,0,2,22,0.004545455,0.0,0.0,0
819,0,0,3,0.033333333,0.0,0.0,0
820,1,0,5,0.0,0.0,0.0,0
821,0,0,10,0.0,0.0,0.0,0
822,0,0,3,0.2,0.0,0.0,0
823,0,0,7,0.064285714,0.0,0.0,0
824,0,0,5,0.0,0.0,0.0,0
825,0,0,51,0.000980392,0.0,0.0,0
826,2,1,30,0.0,0.0,0.0,0
827,0,0,13,0.0,0.0,0.0,0
828,5,1,66,0.004489796,29.45815149,0.0,0
829,1,0,11,0.0,0.0,0.0,0
830,4,1,36,0.0,0.0,0.0,0
831,0,0,4,0.2,0.0,0.0,0
832,0,0,4,0.05,0.0,0.0,0
833,5,0,12,0.0,0.0,0.0,0
834,3,0,36,0.0,0.0,0.0,0
835,7,0,8,0.015384615,0.0,0.0,0
836,2,0,15,0.0,0.0,0.0,0
837,5,0,35,0.01025641,3.148615385,0.0,1
838,3,0,27,0.006896552,0.0,0.0,0
839,0,0,3,0.0,0.0,0.0,0
840,3,0,19,0.0,0.0,0.0,0
841,0,0,6,0.0,0.0,0.0,0
842,5,0,63,0.004166667,0.0,0.0,0
843,0,0,32,0.00625,0.0,0.0,0
844,8,2,26,0.0,0.0,0.0,0
845,4,1,27,0.0,3.691344828,0.0,1
846,4,0,17,0.0,0.0,0.0,0
847,0,0,7,0.028571429,0.0,0.0,0
848,9,5,35,0.004761905,15.32910159,0.0,0
849,4,0,12,0.0,0.0,0.0,0
850,0,1,15,0.026666667,0.0,0.0,0
851,7,0,17,0.0,0.0,0.0,0
852,0,0,2,0.1,0.0,0.0,0
853,8,4,52,0.007258065,11.1076505,0.0,1
854,7,0,42,0.0,0.0,0.0,0
855,5,4,35,0.0,0.0,0.0,0
856,0,0,3,0.0,0.0,0.0,0
857,4,0,27,0.0,8.497935484,0.0,0
858,0,0,8,0.0,25.188,0.0,1
859,2,0,31,0.0,0.0,0.0,0
860,0,0,13,0.0,0.0,0.0,0
861,0,0,21,0.0,0.0,0.0,0
862,1,0,6,0.0,0.0,0.0,0
863,6,0,21,0.0,75.06781572,0.0,1
864,0,0,3,0.0,0.0,0.0,0
865,0,0,3,0.0,0.0,0.0,0
866,5,1,84,0.0,0.0,0.0,0
867,0,0,12,0.0,0.0,0.0,0
868,0,0,78,0.003205128,0.0,0.0,0
869,3,0,7,0.0,0.0,0.0,0
870,0,0,1,0.2,0.0,0.0,0
871,5,0,36,0.0,0.0,0.0,0
872,0,0,1,0.2,0.0,0.0,0
873,8,0,24,0.0,0.0,0.0,0
874,3,0,35,0.0,0.0,0.0,0
875,0,0,6,0.1,0.0,0.0,0
876,1,2,31,0.016216216,8.708324324,0.0,0
877,9,3,41,0.016326531,21.22386735,0.0,0
878,0,0,10,0.0,17.538,0.0,1
879,0,0,22,0.018181818,0.0,0.0,0
880,0,0,7,0.057142857,0.0,0.0,0
881,1,0,1,0.0,0.0,0.0,0
882,9,0,40,0.002272727,0.0,0.0,0
883,1,0,5,0.0,0.0,0.0,0
884,9,0,137,0.0,9.930187005,0.0,0
885,3,0,3,0.0,0.0,0.0,0
886,2,0,18,0.021052632,0.0,0.0,0
887,3,0,5,0.0,0.0,0.0,0
888,0,0,5,0.04,0.0,0.0,0
889,0,0,1,0.2,0.0,0.0,0
890,0,0,24,0.0,0.0,0.0,0
891,1,1,47,0.0,0.0,0.0,0
892,0,0,27,0.016,0.0,0.0,0
893,0,0,9,0.014814815,0.0,0.0,0
894,5,5,38,0.010869565,8.224168543,0.0,0
895,0,0,12,0.041666667,0.0,0.0,0
896,1,0,5,0.0,31.188,0.0,1
897,0,0,1,0.2,0.0,0.0,0
898,3,0,16,0.0,0.0,0.0,0
899,0,0,11,0.0,0.0,0.0,0
900,0,0,15,0.026666667,0.0,0.0,0
901,0,0,9,0.006666667,43.79717364,0.0,0
902,0,0,25,0.0,0.0,0.0,0
903,0,0,10,0.0,63.588,0.0,1
904,3,2,4,0.0,0.0,0.0,0
905,3,5,43,0.0,3.31108,0.0,1
906,11,6,57,0.003333333,3.29868,0.0,0
907,0,0,2,0.0,0.0,0.0,0
908,0,0,3,0.0,0.0,0.0,0
909,4,3,4,0.0,0.0,0.0,0
910,4,0,1,0.0,0.0,0.0,0
911,0,0,9,0.0,0.0,0.0,0
912,4,0,66,0.002941176,0.0,0.0,0
913,0,0,9,0.0,0.0,0.0,0
914,0,0,13,0.003846154,0.0,0.0,0
915,1,0,13,0.028571429,0.0,0.0,0
916,12,0,53,0.000892857,0.0,0.0,0
917,0,0,6,0.0,0.0,0.0,0
918,10,2,6,0.0,0.0,0.0,0
919,4,1,20,0.0,0.0,0.0,0
920,0,0,30,0.006666667,0.0,0.0,0
921,4,2,20,0.0,0.0,0.0,0
922,0,0,1,0.2,0.0,0.0,0
923,2,3,18,0.0,0.0,0.0,0
924,6,0,113,0.003478261,0.0,0.0,0
925,6,4,29,0.010909091,0.0,0.0,0
926,0,0,8,0.0375,0.0,0.0,0
927,0,0,2,0.0,0.0,0.0,0
928,0,0,16,0.0125,0.0,0.0,0
929,0,0,1,0.2,0.0,0.0,0
930,0,0,8,0.0,0.0,0.0,0
931,4,2,30,0.019354839,2.304322581,0.0,0
932,13,0,49,0.0,0.0,0.0,0
933,0,0,1,0.2,0.0,0.0,0
934,3,0,12,0.0,0.0,0.0,0
935,0,0,6,0.0,0.0,0.0,0
936,0,0,5,0.0,0.0,0.0,0
937,0,4,7,0.0,0.0,0.0,0
938,0,0,34,0.0,0.0,0.0,0
939,4,0,22,0.0,33.53327578,0.0,1
940,4,1,19,0.0,0.0,0.0,0
941,5,0,7,0.03,0.0,0.0,0
942,0,0,1,0.2,0.0,0.0,0
943,0,0,20,0.0,0.0,0.0,0
944,11,0,39,0.004166667,20.11751289,0.0,0
945,0,0,1,0.2,0.0,0.0,0
946,3,0,8,0.0,0.0,0.0,0
947,0,0,1,0.2,0.0,0.0,0
948,3,0,43,0.0,2.915511628,0.0,0
949,5,0,4,0.0,0.0,0.0,0
950,0,0,42,0.0,0.0,0.0,0
951,0,0,2,0.0,0.0,0.0,0
952,8,0,89,0.006315789,0.0,0.0,0
953,0,0,5,0.0,0.0,0.0,0
954,0,0,13,0.0,35.8370931,0.0,1
955,5,3,17,0.006818182,62.16886364,0.0,0
956,0,0,1,0.2,0.0,0.0,0
957,0,0,4,0.05,0.0,0.0,0
958,3,0,11,0.0,0.0,0.0,0
959,0,0,2,0.0,0.0,0.0,0
960,0,0,6,0.0,0.0,0.0,0
961,2,0,9,0.0,0.0,0.0,0
962,3,0,10,0.0,0.0,0.0,0
963,2,0,17,0.0,0.0,0.0,0
964,0,0,16,0.00625,0.0,0.0,0
965,1,0,68,0.003361345,4.095288919,0.0,0
966,14,2,55,0.003125,0.0,0.0,0
967,0,0,25,0.0,0.0,0.0,0
968,0,0,33,0.0,0.0,0.0,0
969,0,0,19,0.0,0.0,0.0,0
970,5,0,3,0.0,0.0,0.0,0
971,4,0,9,0.015384615,0.0,0.0,0
972,4,0,15,0.0,0.0,0.0,0
973,0,0,9,0.033333333,0.0,0.0,0
974,0,0,1,0.2,0.0,0.0,0
975,4,0,3,0.0,0.0,0.0,0
976,0,0,4,0.0,0.0,0.0,0
977,0,0,14,0.0,0.0,0.0,0
978,0,0,7,0.0,0.0,0.0,0
979,11,2,90,0.001030928,13.46406308,0.0,1
980,0,0,12,0.0,0.0,0.0,0
981,2,0,12,0.028571429,0.0,0.0,0
982,0,0,17,0.0,0.0,0.0,0
983,1,0,27,0.0,28.39335492,0.0,1
984,1,0,5,0.0,0.0,0.0,0
985,0,0,7,0.028571429,0.0,0.0,0
986,5,0,5,0.022222222,0.0,0.0,0
987,1,0,6,0.0,0.0,0.0,0
988,0,0,6,0.0,0.0,0.0,0
989,2,0,15,0.0,0.0,0.0,0
990,1,0,11,0.016666667,0.0,0.0,0
991,5,0,8,0.0,0.0,0.0,0
992,0,0,8,0.0,0.0,0.0,0
993,0,0,1,0.2,0.0,0.0,0
994,0,0,19,0.0,0.0,0.0,0
995,1,0,39,0.011965812,0.0,0.0,0
996,10,1,61,0.0,0.0,0.0,0
997,0,0,9,0.022222222,0.0,0.0,0
998,0,0,8,0.0,0.0,0.0,0
999,0,0,15,0.015384615,0.0,0.0,0
1000,0,0,32,0.0,0.0,0.0,0
1001,4,0,23,0.007692308,0.0,0.0,0
1002,2,0,14,0.0,0.0,0.0,0
1003,4,0,14,0.0,0.0,0.0,0
1004,0,0,1,0.2,0.0,0.0,0
1005,0,0,15,0.0,0.0,0.0,0
1006,0,0,3,0.0,0.0,0.0,0
1007,0,0,22,0.004848485,0.0,0.0,0
1008,0,0,3,0.0,0.0,0.0,0
1009,4,0,23,0.0,0.0,0.0,0
1010,0,0,2,0.0,0.0,0.0,0
1011,2,0,11,0.0,0.0,0.0,0
1012,0,0,2,0.0,0.0,0.0,0
1013,0,0,3,0.0,0.0,0.0,0
1014,0,0,7,0.028571429,0.0,0.0,0
1015,2,0,18,0.0,0.0,0.0,0
1016,2,0,11,0.0,0.0,0.0,0
1017,2,3,34,0.021621622,0.0,0.0,0
1018,0,0,4,0.0,0.0,0.0,0
1019,3,0,7,0.0,0.0,0.0,0
1020,0,0,10,0.0,0.0,0.0,0
1021,2,0,15,0.0,0.0,0.0,0
1022,0,0,2,0.2,0.0,0.0,0
1023,0,0,2,0.2,0.0,0.0,0
1024,0,0,5,0.0,0.0,0.0,0
1025,3,0,67,0.006060606,0.0,0.0,0
1026,7,6,83,0.007967033,6.626647741,0.0,0
1027,0,0,4,0.05,0.0,0.0,0
1028,0,0,12,0.033333333,0.0,0.0,0
1029,1,0,12,0.0,10.83431037,0.0,1
1030,4,0,16,0.003333333,18.8649,0.0,0
1031,0,0,7,0.057142857,0.0,0.0,0
1032,3,0,19,0.009090909,30.65045455,0.0,1
1033,0,0,3,0.0,0.0,0.0,0
1034,0,0,1,0.2,0.0,0.0,0
1035,0,0,3,0.066666667,0.0,0.0,0
1036,2,1,66,0.006470588,0.0,0.0,0
1037,1,3,65,0.0,0.0,0.0,0
1038,0,0,17,0.0,0.0,0.0,0
1039,0,0,21,0.0,0.0,0.0,0
1040,1,0,35,0.011764706,0.0,0.0,0
1041,9,1,50,0.008928571,0.0,0.0,0
1042,1,0,7,0.0,64.7325,0.0,1
1043,3,0,54,0.003508772,0.0,0.0,0
1044,0,0,6,0.0,0.0,0.0,0
1045,0,0,6,0.0,0.0,0.0,0
1046,0,0,12,0.004166667,0.0,0.0,0
1047,0,0,1,0.2,0.0,0.0,0
1048,0,0,6,0.0,0.0,0.0,0
1049,5,0,31,0.0,35.10378279,0.0,1
1050,1,1,49,0.0,144.3934888,0.0,1
1051,6,2,60,0.001666667,0.0,0.0,0
1052,0,0,9,0.02962963,0.0,0.0,0
1053,0,0,9,0.0,0.0,0.0,0
1054,4,0,8,0.0,0.0,0.0,0
1055,0,0,3,0.066666667,0.0,0.0,0
1056,0,0,40,0.001666667,0.0,0.0,0
1057,0,0,8,0.0,0.0,0.0,0
1058,6,0,14,0.0,0.0,0.0,0
1059,0,0,1,0.2,0.0,0.0,0
1060,0,0,6,0.0,0.0,0.0,0
1061,0,0,3,0.0,0.0,0.0,0
1062,0,0,1,0.0,0.0,0.0,0
1063,3,0,30,0.0,0.0,0.0,0
1064,4,0,28,0.0,0.0,0.0,0
1065,0,0,4,0.0,0.0,0.0,0
1066,0,0,17,0.013333333,0.0,0.0,0
1067,2,0,20,0.0,60.04549665,0.0,1
1068,3,0,28,0.0,0.0,0.0,0
1069,6,3,47,0.001333333,5.698642857,0.0,1
1070,0,0,9,0.044444444,0.0,0.0,0
1071,0,0,20,0.03,0.0,0.0,0
1072,1,0,13,0.0,0.0,0.0,0
1073,4,0,50,0.007843137,0.0,0.0,0
1074,0,0,3,0.0,0.0,0.0,0
1075,0,1,38,0.005405405,0.0,0.0,0
1076,4,0,39,0.001190476,0.0,0.0,0
1077,0,0,21,0.0,0.0,0.0,0
1078,0,0,3,0.0,0.0,0.0,0
1079,0,0,27,0.007407407,9.028406684,0.0,0
1080,0,0,34,0.019393939,11.77367361,0.0,0
1081,0,2,11,0.015384615,0.0,0.0,0
1082,0,0,37,0.005405405,0.0,0.0,0
1083,0,0,13,0.0,0.0,0.0,0
1084,5,0,17,0.003030303,0.0,0.0,0
1085,0,0,10,0.0,0.0,0.0,0
1086,0,0,3,0.0,0.0,0.0,0
1087,0,0,20,0.01,0.0,0.0,0
1088,0,0,27,0.0,0.0,0.0,0
1089,1,1,16,0.013333333,0.0,0.0,0
1090,0,0,21,0.00952381,0.0,0.0,0
1091,2,0,8,0.0,0.0,0.0,0
1092,0,0,24,0.0,21.92521348,0.0,0
1093,0,0,4,0.0,0.0,0.0,0
1094,0,0,7,0.0,0.0,0.0,0
1095,3,0,9,0.0,0.0,0.0,0
1096,7,3,11,0.0,0.0,0.0,0
1097,1,2,22,0.004761905,0.0,0.0,0
1098,0,0,6,0.083333333,0.0,0.0,0
1099,0,0,10,0.0,0.0,0.0,0
1100,0,1,9,0.0,0.0,0.0,0
1101,2,1,22,0.018181818,0.0,0.0,0
1102,10,1,104,0.003301887,0.0,0.0,0
1103,0,0,8,0.0,0.0,0.0,0
1104,0,0,1,0.1,0.0,0.0,0
1105,15,2,54,0.0,37.41814196,0.0,0
1106,6,2,23,0.0,33.14784917,0.0,1
1107,0,0,24,0.008333333,0.0,0.0,0
1108,3,0,19,0.036842105,0.0,0.0,0
1109,0,0,5,0.0,0.0,0.0,0
1110,0,0,13,0.0,0.0,0.0,0
1111,3,0,3,0.0,0.0,0.0,0
1112,0,5,31,0.007407407,0.0,0.0,0
1113,1,0,19,0.02,0.0,0.0,0
1114,0,0,19,0.031578947,0.0,0.0,0
1115,0,3,13,0.006666667,40.7932,0.0,1
1116,0,0,2,0.0,0.0,0.0,0
1117,3,0,61,0.0,0.0,0.0,0
1118,0,0,1,0.2,0.0,0.0,0
1119,0,0,1,0.2,0.0,0.0,0
1120,0,0,13,0.006153846,0.0,0.0,0
1121,0,0,12,0.0,0.0,0.0,0
1122,3,0,16,0.0,0.0,0.0,0
1123,0,0,2,0.2,0.0,0.0,0
1124,0,0,3,0.0,0.0,0.0,0
1125,1,0,5,0.0,0.0,0.0,0
1126,0,0,2,0.0,0.0,0.0,0
1127,2,0,12,0.0,0.0,0.0,0
1128,0,0,9,0.022222222,0.0,0.0,0
1129,1,0,37,0.0,0.0,0.0,0
1130,0,0,5,0.0,0.0,0.0,0
1131,9,3,55,0.006451613,14.68324522,0.0,0
1132,0,0,4,0.0,0.0,0.0,0
1133,0,0,1,0.2,0.0,0.0,0
1134,0,0,5,0.0,0.0,0.0,0
1135,0,0,2,0.0,0.0,0.0,0
1136,0,0,6,0.0,0.0,0.0,0
1137,1,0,18,0.0,0.0,0.0,0
1138,2,0,17,0.0,0.0,0.0,0
1139,5,0,8,0.0,0.0,0.0,0
1140,0,0,9,0.0,0.0,0.0,0
1141,3,2,3,0.0,0.0,0.0,0
1142,0,0,1,0.2,0.0,0.0,0
1143,0,0,1,0.2,0.0,0.0,0
1144,1,0,37,0.005555556,12.3578472,0.0,1
1145,4,0,24,0.002564103,0.0,0.0,0
1146,3,0,129,0.0,0.0,0.0,0
1147,5,0,12,0.028571429,0.0,0.0,0
1148,0,0,11,0.0,0.0,0.0,0
1149,0,0,56,0.003703704,0.0,0.0,0
1150,0,0,19,0.021052632,0.0,0.0,0
1151,1,0,13,0.0,0.0,0.0,0
1152,6,0,18,0.004761905,0.0,0.0,0
1153,0,0,2,0.0,0.0,0.0,0
1154,0,0,1,0.2,0.0,0.0,0
1155,0,0,3,0.05,0.0,0.0,0
1156,0,1,15,0.0125,0.0,0.0,0
1157,10,0,28,0.017647059,10.16517157,0.0,1
1158,0,0,11,0.0,0.0,0.0,0
1159,1,0,14,0.0,0.0,0.0,0
1160,1,0,8,0.0,0.0,0.0,0
1161,1,0,16,0.022222222,13.28355556,0.0,1
1162,0,0,3,0.1,0.0,0.0,0
1163,0,1,13,0.0,0.0,0.0,0
1164,1,0,17,0.0,0.0,0.0,0
1165,1,0,9,0.0,0.0,0.0,0
1166,2,0,3,0.0,0.0,0.0,0
1167,1,3,11,0.0,0.0,0.0,0
1168,0,0,3,0.0,0.0,0.0,0
1169,0,0,1,0.2,0.0,0.0,0
1170,0,0,1,0.2,0.0,0.0,0
1171,0,1,20,0.0,33.47777322,0.0,1
1172,0,0,2,0.2,0.0,0.0,0
1173,1,0,29,0.0,0.0,0.0,0
1174,0,0,4,0.0,0.0,0.0,0
1175,0,0,30,0.0,21.04864167,0.0,1
1176,0,0,1,0.2,0.0,0.0,0
1177,2,1,18,0.0,0.0,0.0,0
1178,0,0,12,0.0,0.0,0.0,0
1179,1,0,7,0.0,0.0,0.0,0
1180,0,0,1,0.2,0.0,0.0,0
1181,1,0,3,0.05,0.0,0.0,0
1182,9,0,63,0.0,19.95572297,0.0,1
1183,2,0,19,0.004761905,10.8692605,0.0,1
1184,6,0,12,0.019444444,0.0,0.0,0
1185,6,1,56,0.003389831,10.37042373,0.0,1
1186,0,0,7,0.0,0.0,0.0,0
1187,0,0,3,0.0,0.0,0.0,0
1188,4,0,17,0.00075188,0.120699914,0.0,1
1189,0,0,7,0.028571429,0.0,0.0,0
1190,4,0,7,0.036,0.0,0.0,0
1191,0,0,3,0.0,0.0,0.0,0
1192,3,0,6,0.0,0.0,0.0,0
1193,2,0,17,0.0,0.0,0.0,0
1194,3,0,30,0.012121212,0.0,0.0,0
1195,2,0,20,0.011111111,41.35007203,0.0,1
1196,0,0,77,0.003070175,0.0,0.0,0
1197,0,0,5,0.0,0.0,0.0,0
1198,0,0,6,0.0,0.0,0.0,0
1199,0,0,8,0.057142857,0.0,0.0,0
1200,4,0,68,0.002941176,0.0,0.0,0
1201,0,0,6,0.0,0.0,0.0,0
1202,2,4,53,0.007272727,0.0,0.0,0
1203,0,0,6,0.0,0.0,0.0,0
1204,0,0,30,0.027586207,0.0,0.0,0
1205,2,0,7,0.0,0.0,0.0,0
1206,0,0,12,0.016666667,0.0,0.0,0
1207,5,0,23,0.0,0.0,0.0,0
1208,4,0,35,0.0,0.0,0.0,0
1209,0,0,5,0.0,0.0,0.0,0
